"tstep.marked","age.marked","tstep.last","age.dead","Tit.sum","Sit.sum","Kit.sum","Lit.sum","Dit.sum","Wit.sum","Rit.sum","Vit.sum","Pit.sum","Xit.sum","Tit.last","fate","fate2","reporting"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,12,3.75,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.08,12,3.75,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,11,3.67,7,7,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.08,12,3.75,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,12,3.75,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.08,4,3.08,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.08,12,3.75,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.08,12,3.75,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,12,3.75,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.08,12,3.75,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.08,7,3.33,3,3,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,12,3.75,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.08,12,3.75,8,8,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.08,6,3.25,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.08,7,3.33,3,3,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.08,12,3.75,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.08,4,3.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.08,6,3.25,2,2,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,6,3.33,2,2,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,8,3.5,4,4,1,0,0,0,1,2,1,0,0,41,"natmort","cap_rep"
4,3.17,6,3.33,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,5,3.25,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.17,7,3.42,3,3,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.17,11,3.75,7,7,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,12,3.83,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.17,12,3.83,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,7,3.42,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.17,7,3.42,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.17,12,3.83,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.17,4,3.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,9,3.67,5,5,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,3,0,0,0,0,3,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,5,3.33,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,7,3.5,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,5,3.33,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.25,12,3.92,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.25,10,3.75,6,6,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.25,12,3.92,9,9,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
4,3.25,12,3.92,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.25,7,3.5,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.25,4,3.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,7,3.58,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.33,7,3.58,3,3,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
4,3.33,7,3.58,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,10,3.83,6,6,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,5,3.42,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.33,7,3.58,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,12,4,8,8,2,0,0,0,0,2,1,0,0,4,"natmort","not_recap"
4,3.33,7,3.58,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,7,3.58,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,5,3.42,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.33,4,3.33,0,0,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.33,6,3.5,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,5,3.42,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,7,3.58,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,6,3.5,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,4,3.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
4,3.33,6,3.5,2,2,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
4,3.33,12,4,9,9,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
4,3.33,7,3.58,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.33,12,4,9,9,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
4,3.42,10,3.92,6,6,2,0,0,0,0,2,1,0,0,4,"natmort","not_recap"
4,3.42,11,4,7,7,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,12,4.08,9,9,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,4,3.42,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,12,4.08,9,9,3,0,0,0,0,3,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,8,8,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,4,3.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.42,6,3.58,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.42,12,4.08,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.42,12,4.08,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,8,3.83,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,5,3.58,1,1,1,0,0,0,1,2,1,0,0,41,"natmort","cap_rep"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,9,3.92,5,5,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,12,4.17,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,12,4.17,8,8,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.5,7,3.75,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.5,12,4.17,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.5,12,4.17,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,12,4.17,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,4,3.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.5,12,4.17,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.5,12,4.17,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,12,4.25,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,4,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,7,3.83,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.58,4,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.58,4,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.58,12,4.25,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,4,3.58,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.58,4,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,9,4,5,5,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
4,3.58,9,4,5,5,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,6,3.75,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.58,11,4.17,7,7,0,1,1,0,0,0,1,0,0,-2,"dmort","cap_notrep"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,5,3.67,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,12,4.25,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.58,7,3.83,3,3,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,7,3.83,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
4,3.58,4,3.58,0,0,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,5,3.67,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.58,12,4.25,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.58,4,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,6,3.83,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,12,4.33,8,8,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,6,3.83,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,11,4.25,7,7,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,4,3.67,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.67,5,3.75,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.67,12,4.33,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,6,3.83,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
4,3.67,12,4.33,9,9,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
4,3.67,12,4.33,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.67,12,4.33,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.67,4,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,12,4.42,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.75,12,4.42,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.75,12,4.42,9,9,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
4,3.75,6,3.92,2,2,1,1,0,1,1,2,1,0,0,31,"harvest","cap_rep"
4,3.75,6,3.92,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,5,3.83,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,12,4.42,9,9,3,0,0,0,0,3,1,0,1,1,"surv.resighted","cap_rep"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,12,4.42,9,9,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
4,3.75,12,4.42,9,9,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
4,3.75,4,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
